PLAYER_WYID,FIRSTNAME,LASTNAME,ROLECODE3,BIRTHDATE,SEASONNAME,SEASON_WYID,COMPETITIONNAME,COMPETITION_WYID,SEASON_WYID,PLAYER_WYID,MATCHES,MATCHESINSTART,MATCHESSUBSTITUTED,MATCHESCOMINGOFF,MINUTESONFIELD,MINUTESTAGGED,GOALS,ASSISTS,SHOTS,HEADSHOTS,YELLOWCARDS,REDCARDS,DIRECTREDCARDS,PENALTIES,LINKUPPLAYS,DUELS,DUELSWON,DEFENSIVEDUELS,DEFENSIVEDUELSWON,OFFENSIVEDUELS,OFFENSIVEDUELSWON,AERIALDUELS,AERIALDUELSWON,FOULS,PASSES,SUCCESSFULPASSES,SMARTPASSES,SUCCESSFULSMARTPASSES,PASSESTOFINALTHIRD,SUCCESSFULPASSESTOFINALTHIRD,CROSSES,SUCCESSFULCROSSES,FORWARDPASSES,SUCCESSFULFORWARDPASSES,BACKPASSES,SUCCESSFULBACKPASSES,THROUGHPASSES,SUCCESSFULTHROUGHPASSES,KEYPASSES,SUCCESSFULKEYPASSES,VERTICALPASSES,SUCCESSFULVERTICALPASSES,LONGPASSES,SUCCESSFULLONGPASSES,DRIBBLES,SUCCESSFULDRIBBLES,INTERCEPTIONS,DEFENSIVEACTIONS,SUCCESSFULDEFENSIVEACTION,ATTACKINGACTIONS,SUCCESSFULATTACKINGACTIONS,FREEKICKS,FREEKICKSONTARGET,DIRECTFREEKICKS,DIRECTFREEKICKSONTARGET,CORNERS,SUCCESSFULPENALTIES,SUCCESSFULLINKUPPLAYS,ACCELERATIONS,PRESSINGDUELS,PRESSINGDUELSWON,LOOSEBALLDUELS,LOOSEBALLDUELSWON,MISSEDBALLS,SHOTASSISTS,SHOTONTARGETASSISTS,RECOVERIES,OPPONENTHALFRECOVERIES,DANGEROUSOPPONENTHALFRECOVERIES,LOSSES,OWNHALFLOSSES,DANGEROUSOWNHALFLOSSES,XGSHOT,XGASSIST,XGSAVE,RECEIVEDPASS,TOUCHINBOX,PROGRESSIVERUN,OFFSIDES,CLEARANCES,SECONDASSISTS,THIRDASSISTS,SHOTSBLOCKED,FOULSSUFFERED,PROGRESSIVEPASSES,COUNTERPRESSINGRECOVERIES,SLIDINGTACKLES,GOALKICKS,DRIBBLESAGAINST,DRIBBLESAGAINSTWON,GOALKICKSSHORT,GOALKICKSLONG,SHOTSONTARGET,SUCCESSFULPROGRESSIVEPASSES,SUCCESSFULSLIDINGTACKLES,SUCCESSFULGOALKICKS,FIELDAERIALDUELS,FIELDAERIALDUELSWON,GKCLEANSHEETS,GKCONCEDEDGOALS,GKSHOTSAGAINST,GKEXITS,GKSUCCESSFULEXITS,GKAERIALDUELS,GKAERIALDUELSWON,GKSAVES,NEWDUELSWON,NEWDEFENSIVEDUELSWON,NEWOFFENSIVEDUELSWON,NEWSUCCESSFULDRIBBLES,LATERALPASSES,SUCCESSFULLATERALPASSES
562500,Magnus,Fredslund,DEF,1992-07-26,2025/2026,191620,1st Division,328,191620,562500,15,4,4,11,505,505,1,0,5,1,2,0,0,0,0,88,30,44,9,28,16,6,1,8,230,145,0,0,27,12,45,13,76,41,36,34,3,1,5,5,81,50,41,22,17,14,20,69,53,67,26,2,1,0,0,9,0,0,0,3,0,10,4,1,10,5,45,13,3,95,27,4,0.35,0.62,0,167,7,5,0,9,0,0,1,1,52,22,5,0,15,5,0,0,2,32,2,0,6,1,0,0,0,0,0,0,0,0,45,28,12,11,81,50
679420,Amar,Diagne,FWD,2006-01-02,2025/2026,191620,1st Division,328,191620,679420,1,0,0,1,23,23,0,0,0,0,0,0,0,0,5,7,1,3,0,3,1,1,0,1,7,7,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,0,0,2,1,0,3,1,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1
701647,Hjalte,Toftegaard,MID,2006-06-25,2025/2026,191620,1st Division,328,191620,701647,9,1,1,8,292,292,0,0,4,0,2,0,0,0,0,35,8,15,3,8,3,8,2,3,93,68,0,0,6,4,3,0,22,12,29,27,1,0,4,4,27,20,6,2,1,1,10,25,21,8,2,2,1,0,0,5,0,0,0,9,0,4,0,2,7,4,14,6,3,35,16,1,0.3,1,0,75,7,4,1,6,0,0,1,2,12,10,0,0,6,4,0,0,1,7,0,0,8,2,0,0,0,0,0,0,0,0,17,11,4,1,27,20
760810,Valdemar,Møller Damgaard,MID,2007-05-20,2025/2026,191620,1st Division,328,191620,760810,17,7,7,10,813,813,2,3,15,1,1,0,0,0,2,133,41,40,5,48,19,25,9,9,232,188,1,1,25,19,13,2,75,54,46,44,1,1,5,5,67,55,16,5,17,12,15,57,42,46,18,2,2,0,0,8,0,2,2,6,0,20,8,4,11,5,43,20,3,72,27,4,2.04,1.17,0,177,21,11,1,7,1,0,1,6,42,23,2,0,13,6,0,0,5,33,1,0,25,9,0,0,0,0,0,0,0,0,60,25,18,10,67,55
707005,Basem ,Alkhoudari,MID,2006-10-22,2025/2026,191620,1st Division,328,191620,707005,14,8,7,6,738,738,1,1,15,0,1,0,0,0,6,263,105,61,10,147,74,26,10,13,138,93,1,1,13,6,22,8,28,15,43,38,4,3,4,4,40,22,12,8,64,48,14,76,49,102,46,0,0,0,0,0,0,2,0,14,0,29,11,2,9,4,22,7,1,107,33,2,0.95,1.58,0,102,19,21,0,5,1,0,0,18,30,10,1,0,14,6,0,0,5,21,1,0,26,10,0,0,0,0,0,0,0,0,106,34,51,32,40,22
680719,Anders,Ravn Olsen,GKP,2005-04-02,2025/2026,191620,1st Division,328,191620,680719,17,17,0,0,1643,1643,0,0,0,0,1,0,0,0,0,10,7,0,0,5,3,4,4,0,408,331,0,0,40,23,0,0,256,183,0,0,3,1,0,0,142,138,163,94,1,1,32,32,32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,74,0,0,89,26,1,0,0,16.39,258,0,0,0,7,0,0,0,2,129,8,0,98,0,0,26,72,0,92,0,83,0,0,6,19,60,24,0,4,4,41,6,0,2,0,142,138
562610,Nicklas Bjerre,Schmidt,MID,1995-11-09,2025/2026,191620,1st Division,328,191620,562610,17,16,15,1,1192,1192,0,0,11,0,1,0,0,0,0,212,69,95,26,58,22,27,9,28,807,696,1,0,111,73,10,6,189,130,175,167,15,6,6,6,324,298,75,38,10,8,56,159,124,32,17,0,0,0,0,0,0,0,0,7,0,32,12,8,12,6,131,63,8,142,58,6,1.56,0.88,0,580,18,20,0,11,3,1,1,7,109,82,8,0,18,11,0,0,4,78,4,0,27,9,0,0,0,0,0,0,0,0,105,60,24,7,324,298
56570,Søren,Reese,DEF,1993-07-29,2025/2026,191620,1st Division,328,191620,56570,15,15,1,0,1423,1423,0,0,13,10,0,0,0,0,0,201,101,56,19,28,15,84,50,4,791,654,0,0,123,81,3,1,378,290,44,39,6,1,0,0,289,261,144,83,3,2,85,149,131,19,4,0,0,0,0,0,0,0,0,1,0,33,17,1,2,0,186,41,1,184,79,16,0.93,0.12,0,535,13,4,0,45,1,0,9,17,185,69,8,3,26,12,3,0,3,131,5,3,84,50,0,0,0,0,0,0,0,0,117,38,12,0,289,261
56474,Martin,Spelmann,MID,1987-03-21,2025/2026,191620,1st Division,328,191620,56474,10,1,1,9,285,285,0,1,4,0,2,0,0,0,0,43,16,13,0,14,10,3,2,7,121,101,1,0,22,15,3,1,33,21,24,23,2,0,1,1,48,42,8,5,1,0,21,35,30,9,2,0,0,0,0,0,0,0,1,2,0,13,4,1,2,1,29,13,0,23,9,2,0.15,0.64,0,77,1,2,0,3,0,0,1,6,17,15,1,0,6,4,0,0,1,12,0,0,3,2,0,0,0,0,0,0,0,0,23,8,9,0,48,42
679399,Niklas,Jakobsen,FWD,2005-10-05,2025/2026,191620,1st Division,328,191620,679399,15,10,4,5,1066,1066,2,0,5,0,0,0,0,0,3,145,41,51,8,62,27,13,3,5,352,279,1,1,35,22,24,9,85,49,99,95,3,1,1,0,118,96,46,28,26,15,47,98,71,56,24,7,6,0,0,17,0,3,7,10,0,19,3,4,10,1,63,22,1,116,42,10,0.89,1.58,0,258,9,17,2,17,0,0,2,7,64,18,0,0,16,5,0,0,2,47,0,0,13,3,0,0,0,0,0,0,0,0,51,24,21,12,118,96
679311,Max,Nielsen,DEF,2004-10-25,2025/2026,191620,1st Division,328,191620,679311,18,17,2,1,1644,1644,1,2,9,1,1,0,0,0,1,355,160,94,11,186,120,22,8,14,491,341,3,1,39,22,74,26,128,65,125,120,8,1,7,7,141,93,46,21,79,66,49,147,109,165,74,0,0,0,0,1,0,0,24,13,0,53,21,9,18,7,89,35,5,222,72,11,0.58,3.45,0,336,31,86,5,16,0,0,1,35,93,36,4,0,28,9,0,0,2,51,1,0,22,8,0,0,0,0,0,0,0,0,179,56,94,45,141,93
835759,Breki,Baldursson,MID,2006-08-11,2025/2026,191620,1st Division,328,191620,835759,5,0,0,5,62,62,0,0,0,0,0,0,0,0,0,9,4,7,2,1,1,1,1,3,24,16,0,0,2,2,0,0,8,3,4,3,0,0,0,0,6,6,2,1,0,0,2,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,8,8,1,0,0,0,15,0,0,0,4,0,0,0,0,8,5,0,0,3,3,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,6,4,1,0,6,6
681330,Osvald,Gabriel Søe,DEF,2005-11-05,2025/2026,191620,1st Division,328,191620,681330,16,16,0,0,1554,1554,1,0,1,0,2,0,0,0,0,203,97,78,28,25,10,72,40,8,1202,1068,0,0,129,97,0,0,435,334,81,79,9,3,0,0,560,541,117,54,2,1,100,179,158,3,2,0,0,0,0,0,0,0,1,1,0,28,19,8,1,0,203,46,4,179,100,20,0.27,0,0,917,4,11,1,61,0,0,24,7,184,79,1,16,29,18,16,0,1,117,1,16,72,40,0,0,0,0,0,0,0,0,125,57,9,1,560,541
56083,Jonas,Thorsen,DEF,1990-04-19,2025/2026,191620,1st Division,328,191620,56083,2,0,0,2,19,19,0,0,3,2,0,0,0,0,0,9,8,0,0,2,2,7,6,0,11,10,0,0,0,0,0,0,2,2,2,2,0,0,0,0,4,4,0,0,1,1,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,3,1,0,0.27,0,0,6,3,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,7,6,0,0,0,0,0,0,0,0,7,0,1,0,4,4
685731,Luka,Callø Carstensen,DEF,2006-05-10,2025/2026,191620,1st Division,328,191620,685731,10,10,1,0,942,942,0,0,4,0,1,0,0,0,0,131,59,50,13,35,20,28,19,9,623,568,0,0,70,54,1,1,243,201,70,67,0,0,1,1,223,219,41,20,11,8,47,100,86,16,10,0,0,0,0,0,0,0,0,0,0,18,7,1,2,1,105,32,2,73,35,6,0.6,0.29,0,485,2,13,0,17,0,0,2,8,90,34,3,28,17,10,27,1,1,69,2,28,28,19,0,0,0,0,0,0,0,0,78,36,16,8,223,219
584073,Pascal,Estrada,DEF,2002-03-12,2025/2026,191620,1st Division,328,191620,584073,10,10,2,0,910,910,0,0,4,2,5,0,0,0,0,140,57,50,12,11,9,53,22,17,539,468,0,0,59,40,1,1,233,177,49,47,4,0,0,0,189,180,59,27,4,4,40,90,71,9,3,0,0,0,0,0,0,0,0,2,0,26,14,3,1,0,117,31,2,96,47,7,0.83,0.04,0,391,8,3,2,24,0,0,2,7,89,51,0,18,16,9,17,0,1,58,0,17,53,22,0,0,0,0,0,0,0,0,73,31,6,1,189,180
56504,Mads,Greve,DEF,1989-09-12,2025/2026,191620,1st Division,328,191620,56504,13,13,3,0,1131,1131,0,0,4,3,4,1,0,0,0,209,88,81,12,28,18,65,42,26,610,490,0,0,95,42,3,2,276,180,47,46,8,1,2,2,240,226,115,49,4,4,90,175,137,11,6,0,0,0,0,0,0,0,0,2,0,35,16,7,3,2,172,21,0,158,73,10,0.28,0.2,0,387,12,8,1,58,0,2,11,14,123,63,4,0,21,8,0,0,0,77,0,0,65,42,0,0,0,0,0,0,0,0,119,43,18,4,240,226
347358,Oskar,Buur,DEF,1998-03-31,2025/2026,191620,1st Division,328,191620,347358,18,17,6,1,1589,1589,2,0,14,0,3,0,0,0,0,187,72,76,18,71,37,16,6,4,690,557,0,0,72,54,30,11,215,141,155,147,5,0,4,4,189,164,43,16,30,21,80,159,141,74,30,0,0,0,0,0,0,0,15,5,0,24,11,9,9,4,144,57,6,172,68,5,0.76,1,0,498,32,48,5,24,3,0,5,10,123,66,3,0,24,11,0,0,2,79,2,0,16,6,0,0,0,0,0,0,0,0,108,58,33,17,189,164
579401,Fisnik,Isaki,FWD,2003-04-27,2025/2026,191620,1st Division,328,191620,579401,18,14,10,4,1193,1193,4,0,25,0,2,1,1,0,1,245,94,68,14,140,69,10,0,17,465,408,1,1,36,32,18,4,79,66,155,151,1,1,4,4,119,98,9,2,52,37,18,88,58,96,40,0,0,0,0,0,0,1,8,7,0,27,11,2,11,4,45,27,3,114,33,4,2.52,0.48,0,386,48,37,2,3,1,1,1,12,38,28,2,0,10,2,0,0,12,30,0,0,10,0,0,0,0,0,0,0,0,0,99,38,50,23,119,98
676997,Jóhannes Kristinn,Bjarnason,MID,2005-02-24,2025/2026,191620,1st Division,328,191620,676997,10,0,0,10,218,218,0,0,0,0,0,0,0,0,1,26,12,9,5,8,5,3,1,0,85,70,0,0,8,5,5,2,22,15,16,15,3,0,1,1,29,25,6,2,1,1,8,19,19,6,3,0,0,0,0,0,0,1,1,2,0,6,1,0,3,1,13,4,0,20,6,1,0,0.34,0,65,3,2,0,5,0,0,2,3,13,4,2,0,1,1,0,0,0,10,2,0,3,1,0,0,0,0,0,0,0,0,16,9,5,1,29,25
481951,Kasper  Nygaard ,Andersen,FWD,1997-09-27,2025/2026,191620,1st Division,328,191620,481951,18,16,2,2,1574,1574,8,3,50,5,1,0,0,0,47,302,104,72,19,91,37,66,20,20,500,408,2,1,52,39,16,5,135,93,119,113,3,0,6,6,137,110,29,13,27,21,40,116,88,95,43,0,0,0,0,2,0,35,3,32,0,73,28,11,15,6,100,52,17,166,48,2,7.36,2,0,358,63,27,1,13,0,0,1,15,63,64,4,0,10,5,0,0,21,42,3,0,66,20,0,0,0,0,0,0,0,0,125,44,33,16,137,110
224185,Ayo Simon,Okosun,MID,1993-07-21,2025/2026,191620,1st Division,328,191620,224185,6,5,2,1,462,462,1,0,5,4,2,0,0,0,0,103,57,27,8,17,9,41,27,7,203,178,0,0,26,21,0,0,51,40,44,41,1,0,1,1,66,57,11,6,1,1,22,54,45,6,2,0,0,0,0,0,0,0,0,0,0,18,13,1,4,1,63,30,3,49,10,1,1.15,0.68,0,127,15,3,0,7,2,0,1,10,22,42,5,0,2,2,0,0,1,17,2,0,41,27,0,0,0,0,0,0,0,0,65,18,7,1,66,57
375596,Ari,Leifsson,DEF,1998-04-19,2025/2026,191620,1st Division,328,191620,375596,2,1,0,1,59,59,0,0,1,0,0,1,1,0,0,9,5,3,2,0,0,2,2,2,55,50,0,0,2,1,0,0,17,14,4,3,0,0,0,0,26,26,3,1,0,0,1,5,5,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,9,1,0,1,1,1,0.29,0,0,47,1,1,0,2,0,0,0,0,6,1,1,2,1,1,2,0,0,2,1,2,2,2,0,0,0,0,0,0,0,0,6,3,0,0,26,26
679418,William,Glintvad,DEF,2006-09-02,2025/2026,191620,1st Division,328,191620,679418,14,12,3,2,1114,1114,0,0,3,2,3,1,1,0,0,189,94,78,26,37,26,47,25,19,664,575,0,0,84,55,0,0,236,186,75,70,6,3,0,0,263,243,72,32,5,5,46,126,103,8,4,0,0,0,0,0,0,0,2,1,0,27,17,7,1,0,124,32,7,114,57,12,0.81,0.01,0,494,3,15,0,28,0,0,7,20,111,48,2,0,24,14,0,0,0,72,2,0,47,25,0,0,0,0,0,0,0,0,120,55,23,4,263,243
1021693,Olalere Oluwatobi ,Oluwasegun,DEF,1999-12-01,2025/2026,191620,1st Division,328,191620,1021693,2,2,2,0,147,147,0,0,1,0,0,0,0,0,0,24,12,4,0,7,4,9,7,3,104,94,0,0,4,2,0,0,43,35,18,18,1,0,0,0,21,20,8,2,1,1,9,13,11,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,18,0,0,17,9,1,0.01,0,0,76,1,1,0,2,0,0,1,2,11,8,0,8,1,1,8,0,0,6,0,8,9,7,0,0,0,0,0,0,0,0,12,2,2,0,21,20
325958,Malthe,Boesen,FWD,1996-12-16,2025/2026,191620,1st Division,328,191620,325958,14,6,4,8,619,619,2,1,6,3,1,0,0,1,12,235,76,23,5,66,14,103,48,16,100,75,0,0,8,5,2,0,17,8,34,30,0,0,3,3,17,13,0,0,9,4,12,38,30,17,5,0,0,0,0,0,1,6,0,9,0,43,9,2,5,3,17,13,2,131,29,5,2.26,0.71,0,67,16,3,12,11,0,1,1,7,5,13,3,0,3,2,0,0,3,4,2,0,103,48,0,0,0,0,0,0,0,0,83,15,11,2,17,13
450283,Frederik,Grube,MID,2000-05-31,2025/2026,191620,1st Division,328,191620,450283,16,13,6,3,1254,1254,0,0,4,0,4,0,0,0,0,169,54,86,20,34,13,25,11,13,862,772,2,0,114,85,9,2,298,238,111,106,4,0,0,0,299,283,66,29,8,5,48,135,99,23,7,0,0,0,0,0,0,0,0,1,0,24,10,4,2,0,128,31,2,107,46,15,0.36,0.03,0,652,3,29,1,12,0,1,6,3,110,58,1,5,33,15,5,0,1,79,0,5,25,11,0,0,0,0,0,0,0,0,81,50,10,4,299,283
191024,Alexander,Ludwig,DEF,1993-06-30,2025/2026,191620,1st Division,328,191620,191024,7,2,0,5,268,268,0,0,2,2,1,0,0,0,0,40,21,16,5,5,3,13,7,6,134,120,0,0,17,10,0,0,46,36,7,7,3,1,0,0,60,58,17,11,1,1,13,29,24,3,2,0,0,0,0,0,0,0,0,0,0,6,6,1,1,0,40,6,0,22,11,1,0.54,0.2,0,88,4,2,0,8,0,0,0,4,19,12,0,5,2,1,5,0,1,15,0,5,13,7,0,0,0,0,0,0,0,0,27,11,3,1,60,58
606324,Marius ,Jacobsen,DEF,2004-01-13,2025/2026,191620,1st Division,328,191620,606324,18,18,5,0,1634,1634,0,1,7,0,3,0,0,0,0,197,72,101,22,13,8,44,21,13,1028,928,0,0,74,42,1,0,290,225,66,62,7,0,1,1,578,559,77,36,1,0,91,196,167,9,1,3,0,3,0,1,0,0,1,0,0,39,21,6,3,1,206,22,2,123,71,8,0.29,0.29,0,707,3,8,0,47,1,1,19,12,122,83,4,0,31,17,0,0,1,79,2,0,44,21,0,0,0,0,0,0,0,0,122,72,8,0,578,559
399566,Andreas,Bruus,DEF,1999-01-16,2025/2026,191620,1st Division,328,191620,399566,4,2,2,2,171,171,1,0,1,0,0,0,0,0,0,14,4,6,2,4,1,0,0,1,46,39,0,0,7,6,5,4,10,8,13,13,0,0,1,1,13,10,1,0,2,1,6,12,11,8,6,0,0,0,0,0,0,0,1,1,0,4,1,2,2,1,8,3,0,11,3,0,0.42,0.53,0,33,3,2,0,3,0,0,1,0,9,6,0,0,2,2,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1,1,13,10
762382,Jerailly,Wielzen,DEF,2002-11-26,2025/2026,191620,1st Division,328,191620,762382,18,16,10,2,1376,1376,4,1,36,0,3,0,0,0,23,266,85,61,12,145,63,34,5,9,396,297,2,1,31,14,37,13,86,50,131,122,2,1,5,5,109,75,19,6,53,43,34,95,71,128,59,8,5,1,0,9,0,17,9,14,0,26,5,6,10,5,53,37,5,160,47,6,4,1.09,0,312,38,45,1,12,1,0,4,11,50,34,0,0,21,12,0,0,15,27,0,0,34,5,0,0,0,0,0,0,0,0,94,37,47,30,109,75
408230,Robert,Kakeeto,MID,1995-05-19,2025/2026,191620,1st Division,328,191620,408230,15,7,6,8,672,672,0,0,0,0,1,0,0,0,0,122,42,64,18,27,9,5,3,9,346,303,0,0,38,28,3,1,89,70,64,61,1,1,0,0,143,127,22,10,1,0,32,96,72,4,1,0,0,0,0,0,0,0,0,3,0,26,12,4,0,0,80,26,1,57,27,1,0,0,0,256,0,3,0,5,0,0,1,3,42,43,0,0,16,5,0,0,0,26,0,0,5,3,0,0,0,0,0,0,0,0,61,40,6,0,143,127
56376,Nicolaj,Thomsen,MID,1993-05-08,2025/2026,191620,1st Division,328,191620,56376,11,4,2,7,543,543,0,1,3,0,1,0,0,0,1,81,24,28,5,13,5,25,6,4,328,286,1,1,46,37,4,1,100,73,58,56,3,2,2,2,109,101,17,7,2,2,19,47,38,10,5,0,0,0,0,0,0,1,1,0,0,15,8,2,4,2,43,24,3,59,22,3,0.67,0.51,0,252,5,4,0,11,0,0,0,2,40,23,0,0,6,2,0,0,1,29,0,0,25,6,0,0,0,0,0,0,0,0,37,19,4,2,109,101
519591,Marcus,Hansen,FWD,2002-05-21,2025/2026,191620,1st Division,328,191620,519591,18,11,10,7,909,909,3,0,10,1,1,0,0,0,1,209,77,50,12,86,30,49,25,9,355,274,0,0,27,18,26,10,93,60,102,93,0,0,1,1,105,83,23,14,18,13,32,87,67,54,21,1,1,0,0,6,0,1,1,15,0,24,10,9,7,1,63,30,4,128,45,8,1.76,0.59,0,229,30,14,2,8,0,0,0,10,56,33,5,0,13,4,0,0,4,39,3,0,49,25,0,0,0,0,0,0,0,0,90,30,25,7,105,83
577967,Cornelius,Allen,DEF,2003-07-23,2025/2026,191620,1st Division,328,191620,577967,17,17,2,0,1574,1574,0,0,10,2,2,0,0,0,0,246,67,98,11,69,30,43,18,16,566,394,2,0,73,31,48,18,174,87,140,131,8,0,11,10,162,122,60,19,35,24,64,165,122,95,39,0,0,0,0,0,0,0,1,6,0,36,8,9,15,11,91,25,4,253,78,9,1.17,2.37,0,437,37,18,3,26,0,1,5,6,129,38,3,0,38,19,0,0,2,87,3,0,43,18,0,0,0,0,0,0,0,0,105,55,24,19,162,122
520616,Vincent ,Müller,GKP,2000-08-23,2025/2026,191620,1st Division,328,191620,520616,18,18,0,0,1767,1767,0,0,0,0,0,0,0,0,0,17,16,2,1,1,1,13,13,0,572,508,0,0,37,20,0,0,280,222,0,0,5,4,0,0,269,264,167,111,0,0,26,29,29,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,83,0,0,69,21,4,0,0,22.65,388,0,0,0,8,0,0,0,2,140,10,1,56,1,1,35,21,0,101,1,49,0,0,5,25,88,23,0,13,13,63,17,2,1,0,269,264
789788,Bertram Peter,Skovgaard,FWD,2007-02-21,2025/2026,191620,1st Division,328,191620,789788,7,0,0,7,88,88,1,0,2,0,0,0,0,0,2,24,11,1,0,7,2,10,6,0,9,3,0,0,0,0,2,0,1,1,0,0,0,0,0,0,5,1,0,0,1,1,2,3,3,5,2,0,0,0,0,0,0,1,0,2,0,6,3,1,0,0,2,1,0,18,3,0,0.44,0,0,10,4,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,10,6,0,0,0,0,0,0,0,0,11,1,1,1,5,1
521067,Mads,Westergren,DEF,2002-06-08,2025/2026,191620,1st Division,328,191620,521067,17,17,2,0,1607,1607,0,0,7,3,5,0,0,0,0,347,146,109,27,42,21,137,73,23,696,556,2,0,118,68,4,1,286,195,46,39,13,5,0,0,300,273,120,60,8,6,100,211,180,21,8,1,0,1,0,0,0,0,1,3,0,59,25,10,6,0,224,49,5,202,79,13,0.67,0.11,0,463,13,14,1,53,0,0,12,13,143,75,2,0,23,11,0,0,2,92,0,0,137,73,0,0,0,0,0,0,0,0,195,78,19,5,300,273
593779,Lauge,Sandgrav,MID,2004-09-16,2025/2026,191620,1st Division,328,191620,593779,15,13,4,2,1237,1237,0,1,13,1,3,1,0,0,3,237,102,61,17,118,63,28,14,15,772,625,12,7,107,75,29,7,258,178,153,145,10,5,9,8,215,189,49,29,24,22,51,115,93,78,34,0,0,0,0,0,0,3,3,7,0,30,8,5,13,9,89,52,7,175,40,7,1.67,1.2,0,587,38,19,0,8,1,0,3,22,108,56,3,0,15,9,0,0,2,86,1,0,28,14,0,0,0,0,0,0,0,0,112,39,51,18,215,189
579706,Sterling,Yatéké,FWD,1999-09-15,2025/2026,191620,1st Division,328,191620,579706,3,3,2,0,236,236,3,0,11,2,0,0,0,1,2,66,17,9,1,27,5,18,8,2,37,24,1,1,1,1,0,0,3,2,13,8,1,1,0,0,13,11,2,1,3,1,5,14,9,15,5,0,0,0,0,0,0,2,3,3,0,12,3,1,0,0,7,4,1,40,9,1,2,0,0,27,10,4,0,3,0,0,1,3,3,5,0,0,1,0,0,0,3,2,0,0,18,8,0,0,0,0,0,0,0,0,19,4,4,1,13,11
844402,Jonathan,Filho Lind Rasmussen,FWD,2003-11-23,2025/2026,191620,1st Division,328,191620,844402,1,0,0,1,15,15,0,0,0,0,0,0,0,0,0,8,4,0,0,1,0,7,4,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0
779941,Lukas,Jørgensen,MID,2000-06-27,2025/2026,191620,1st Division,328,191620,779941,3,1,1,2,100,100,0,0,1,0,0,0,0,0,0,32,10,9,2,16,5,4,2,1,39,29,0,0,5,4,4,1,11,7,12,11,0,0,0,0,8,5,4,2,6,3,3,12,8,11,4,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,12,3,1,13,6,0,0.09,0,0,22,1,1,0,1,0,0,0,1,7,5,0,0,2,1,0,0,0,5,0,0,4,2,0,0,0,0,0,0,0,0,13,5,5,3,8,5
521378,Bjarne,Pudel,DEF,2001-05-09,2025/2026,191620,1st Division,328,191620,521378,3,3,1,0,282,282,0,0,1,1,1,0,0,0,0,38,17,17,3,7,4,5,3,2,237,203,0,0,34,22,1,0,108,79,9,9,2,0,1,0,108,105,37,16,1,0,21,38,31,3,0,0,0,0,0,0,0,0,1,0,0,9,7,2,1,1,40,7,0,37,17,1,0.07,0.41,0,179,2,2,0,13,0,0,1,2,38,17,0,4,11,5,4,0,0,28,0,4,5,3,0,0,0,0,0,0,0,0,22,10,2,0,108,105
284615,Nicklas,Mouritsen,DEF,1995-03-15,2025/2026,191620,1st Division,328,191620,284615,18,18,7,0,1631,1631,1,1,31,0,3,0,0,0,0,114,31,72,12,10,5,13,7,9,833,624,2,1,80,38,68,22,244,142,192,185,6,2,9,9,280,209,96,42,3,3,69,146,109,104,34,15,5,7,2,44,0,0,2,0,0,19,7,6,20,9,115,41,5,244,84,10,1.79,1.92,0,658,29,16,8,25,1,0,6,1,164,41,5,0,41,17,0,0,9,106,1,0,13,7,0,0,0,0,0,0,0,0,53,35,4,2,280,209
56251,Bror,Blume,MID,1992-01-22,2025/2026,191620,1st Division,328,191620,56251,13,4,4,9,494,494,2,2,9,2,0,0,0,0,12,58,19,15,3,23,8,12,3,2,204,163,6,2,26,17,7,0,55,39,50,47,5,2,2,2,52,38,14,9,7,4,13,28,21,29,10,0,0,0,0,1,0,12,0,3,0,8,5,8,5,2,27,14,2,58,7,0,1.01,1.11,0,158,20,5,2,3,0,0,0,4,24,20,0,0,2,0,0,0,4,19,0,0,12,3,0,0,0,0,0,0,0,0,23,8,7,4,52,38
