EVENT_WYID,PLAYER_WYID,LOCATIONX,LOCATIONY,MINUTE,SECOND,VIDEOTIMESTAMP,MATCHPERIOD,MATCH_WYID,SHOTBODYPART,SHOTISGOAL,SHOTXG,MATCHLABEL,DATE,VENUE,SIDE,SCORE,TEAM_WYID
401889893,522595,77,47,78,6,4755.915118,2H,5001547,right_foot,false,0.06198,"AB U19 - Næsby U19, 2 - 1",2019-09-07 14:15:00.000,,away,1,38331
401889950,522590,75,38,83,11,5060.916082,2H,5001547,left_foot,false,0.06654,"AB U19 - Næsby U19, 2 - 1",2019-09-07 14:15:00.000,,away,1,38331
401890016,522590,73,38,88,45,5394.494874,2H,5001547,left_foot,false,0.03752,"AB U19 - Næsby U19, 2 - 1",2019-09-07 14:15:00.000,,away,1,38331
401890017,626540,92,51,88,49,5398.266574,2H,5001547,right_foot,true,0.6535,"AB U19 - Næsby U19, 2 - 1",2019-09-07 14:15:00.000,,away,1,38331
401890030,626540,87,54,90,34,5503.509661,2H,5001547,head_or_other,false,0.09665,"AB U19 - Næsby U19, 2 - 1",2019-09-07 14:15:00.000,,away,1,38331
550876051,449733,82,55,5,5,520.583671,1H,2564741,left_foot,false,0.1075,"Næsby U19 - Hvidovre U19, 4 - 2",2017-08-19 02:00:00.000,,home,4,38331
550876057,449281,81,37,5,45,560.205378,1H,2564741,right_foot,false,0.09427,"Næsby U19 - Hvidovre U19, 4 - 2",2017-08-19 02:00:00.000,,home,4,38331
550876068,496094,81,51,6,31,606.222672,1H,2564741,right_foot,false,0.01839,"Næsby U19 - Hvidovre U19, 4 - 2",2017-08-19 02:00:00.000,,home,4,38331
550876837,449667,92,53,14,1,1056.852916,1H,2564741,head_or_other,true,0.1252,"Næsby U19 - Hvidovre U19, 4 - 2",2017-08-19 02:00:00.000,,home,4,38331
550876263,449174,92,42,26,30,1805.635963,1H,2564741,left_foot,true,0.3035,"Næsby U19 - Hvidovre U19, 4 - 2",2017-08-19 02:00:00.000,,home,4,38331
550876271,449174,93,41,28,20,1915.046001,1H,2564741,right_foot,false,0.1218,"Næsby U19 - Hvidovre U19, 4 - 2",2017-08-19 02:00:00.000,,home,4,38331
550876356,449174,91,32,37,11,2446.836162,1H,2564741,right_foot,true,0.04065,"Næsby U19 - Hvidovre U19, 4 - 2",2017-08-19 02:00:00.000,,home,4,38331
550876623,449174,90,50,76,37,4937.301526,2H,2564741,right_foot,true,0.76,"Næsby U19 - Hvidovre U19, 4 - 2",2017-08-19 02:00:00.000,,home,4,38331
550876657,449677,73,17,82,7,5267.395624,2H,2564741,right_foot,false,0.01011,"Næsby U19 - Hvidovre U19, 4 - 2",2017-08-19 02:00:00.000,,home,4,38331
550876670,449174,93,72,85,18,5458.330105,2H,2564741,right_foot,false,0.0677,"Næsby U19 - Hvidovre U19, 4 - 2",2017-08-19 02:00:00.000,,home,4,38331
550876697,449174,84,32,91,31,5831.595458,2H,2564741,right_foot,false,0.09339,"Næsby U19 - Hvidovre U19, 4 - 2",2017-08-19 02:00:00.000,,home,4,38331
2735301726,1233226,83,67,2,6,127.383203,1H,5745166,right_foot,false,0.04249,"Næsby U19 - B 93 U19, 2 - 1",2025-10-14 14:15:00.000,,home,2,38331
2735301896,1233226,93,59,21,52,1313.015298,1H,5745166,right_foot,false,0.224,"Næsby U19 - B 93 U19, 2 - 1",2025-10-14 14:15:00.000,,home,2,38331
2735301956,1233226,72,43,29,46,1787.64263,1H,5745166,right_foot,true,0.05669,"Næsby U19 - B 93 U19, 2 - 1",2025-10-14 14:15:00.000,,home,2,38331
2735302390,822496,93,28,55,36,3405.602656,2H,5745166,right_foot,false,0.007204,"Næsby U19 - B 93 U19, 2 - 1",2025-10-14 14:15:00.000,,home,2,38331
2735302442,1075459,85,58,60,6,3675.750234,2H,5745166,left_foot,false,0.02507,"Næsby U19 - B 93 U19, 2 - 1",2025-10-14 14:15:00.000,,home,2,38331
2735302566,1233226,55,91,66,10,4039.114898,2H,5745166,right_foot,false,0.001857,"Næsby U19 - B 93 U19, 2 - 1",2025-10-14 14:15:00.000,,home,2,38331
2735302632,822496,89,32,69,52,4261.76585,2H,5745166,right_foot,false,0.09725,"Næsby U19 - B 93 U19, 2 - 1",2025-10-14 14:15:00.000,,home,2,38331
2735302654,1075459,72,98,70,59,4328.228456,2H,5745166,right_foot,true,0.05429,"Næsby U19 - B 93 U19, 2 - 1",2025-10-14 14:15:00.000,,home,2,38331
1956349340,578588,84,49,5,58,359.351281,1H,5136816,right_foot,true,0.1304,"Næsby U19 - Næstved U19, 3 - 3",2020-11-07 12:00:00.000,,home,3,38331
1956349440,579787,87,26,9,30,571.099411,1H,5136816,right_foot,false,0.03415,"Næsby U19 - Næstved U19, 3 - 3",2020-11-07 12:00:00.000,,home,3,38331
1956349801,579787,76,33,24,8,1449.163787,1H,5136816,right_foot,false,0.0004997,"Næsby U19 - Næstved U19, 3 - 3",2020-11-07 12:00:00.000,,home,3,38331
1956349911,521265,95,49,29,58,1799.540489,1H,5136816,left_foot,true,0.5253,"Næsby U19 - Næstved U19, 3 - 3",2020-11-07 12:00:00.000,,home,3,38331
1956349960,579787,87,26,34,0,2041.807321,1H,5136816,right_foot,false,0.0236,"Næsby U19 - Næstved U19, 3 - 3",2020-11-07 12:00:00.000,,home,3,38331
1956350007,579787,80,34,38,43,2324.581003,1H,5136816,right_foot,false,0.03451,"Næsby U19 - Næstved U19, 3 - 3",2020-11-07 12:00:00.000,,home,3,38331
1956350050,514812,87,55,41,29,2490.063842,1H,5136816,right_foot,false,0.167,"Næsby U19 - Næstved U19, 3 - 3",2020-11-07 12:00:00.000,,home,3,38331
1956350068,579787,83,36,43,39,2620.093843,1H,5136816,right_foot,false,0.0896,"Næsby U19 - Næstved U19, 3 - 3",2020-11-07 12:00:00.000,,home,3,38331
1956350113,578588,82,64,47,16,2837.752538,1H,5136816,right_foot,false,0.06545,"Næsby U19 - Næstved U19, 3 - 3",2020-11-07 12:00:00.000,,home,3,38331
1956347818,681274,92,42,46,40,2945.253395,2H,5136816,right_foot,true,0.2851,"Næsby U19 - Næstved U19, 3 - 3",2020-11-07 12:00:00.000,,home,3,38331
1956347849,681274,91,61,47,47,3012.421251,2H,5136816,right_foot,false,0.2499,"Næsby U19 - Næstved U19, 3 - 3",2020-11-07 12:00:00.000,,home,3,38331
1956348108,514812,85,50,56,14,3519.784426,2H,5136816,right_foot,false,0.1419,"Næsby U19 - Næstved U19, 3 - 3",2020-11-07 12:00:00.000,,home,3,38331
1956348203,681223,77,28,58,31,3656.371301,2H,5136816,right_foot,false,0.001208,"Næsby U19 - Næstved U19, 3 - 3",2020-11-07 12:00:00.000,,home,3,38331
1956348260,578588,89,54,59,21,3706.185901,2H,5136816,right_foot,false,0.1719,"Næsby U19 - Næstved U19, 3 - 3",2020-11-07 12:00:00.000,,home,3,38331
1956348583,522618,89,28,70,45,4390.67742,2H,5136816,left_foot,false,0.02756,"Næsby U19 - Næstved U19, 3 - 3",2020-11-07 12:00:00.000,,home,3,38331
1956348817,579789,73,34,78,57,4882.091266,2H,5136816,left_foot,false,0.02596,"Næsby U19 - Næstved U19, 3 - 3",2020-11-07 12:00:00.000,,home,3,38331
1956348942,626542,94,47,85,24,5269.343405,2H,5136816,head_or_other,false,0.1749,"Næsby U19 - Næstved U19, 3 - 3",2020-11-07 12:00:00.000,,home,3,38331
937183793,522605,92,63,14,27,868.320404,1H,5136922,right_foot,true,0.2088,"Næstved U19 - Næsby U19, 0 - 2",2021-06-05 12:30:00.000,,away,2,38331
937183795,522618,83,42,17,11,1032.360975,1H,5136922,right_foot,false,0.1042,"Næstved U19 - Næsby U19, 0 - 2",2021-06-05 12:30:00.000,,away,2,38331
937183797,626542,77,63,19,54,1195.245626,1H,5136922,left_foot,false,0.02794,"Næstved U19 - Næsby U19, 0 - 2",2021-06-05 12:30:00.000,,away,2,38331
937183382,609090,90,50,24,48,1489.805282,1H,5136922,right_foot,true,0.76,"Næstved U19 - Næsby U19, 0 - 2",2021-06-05 12:30:00.000,,away,2,38331
937183798,578578,69,70,28,50,1731.881587,1H,5136922,right_foot,false,0.01366,"Næstved U19 - Næsby U19, 0 - 2",2021-06-05 12:30:00.000,,away,2,38331
937183799,626542,86,71,38,13,2294.675074,1H,5136922,left_foot,false,0.02317,"Næstved U19 - Næsby U19, 0 - 2",2021-06-05 12:30:00.000,,away,2,38331
937183800,522618,80,40,39,42,2383.961491,1H,5136922,right_foot,false,0.03831,"Næstved U19 - Næsby U19, 0 - 2",2021-06-05 12:30:00.000,,away,2,38331
937183801,609090,91,72,44,58,2699.495697,1H,5136922,right_foot,false,0.01319,"Næstved U19 - Næsby U19, 0 - 2",2021-06-05 12:30:00.000,,away,2,38331
937183411,522618,90,50,46,21,2837.286755,2H,5136922,right_foot,false,0.76,"Næstved U19 - Næsby U19, 0 - 2",2021-06-05 12:30:00.000,,away,2,38331
937183803,521265,83,31,61,31,3747.019274,2H,5136922,left_foot,false,0.09076,"Næstved U19 - Næsby U19, 0 - 2",2021-06-05 12:30:00.000,,away,2,38331
937183805,579789,75,20,68,25,4161.087389,2H,5136922,left_foot,false,0.003967,"Næstved U19 - Næsby U19, 0 - 2",2021-06-05 12:30:00.000,,away,2,38331
937183807,514812,73,22,88,41,5377.359122,2H,5136922,left_foot,false,0.005227,"Næstved U19 - Næsby U19, 0 - 2",2021-06-05 12:30:00.000,,away,2,38331
937183808,579788,61,17,93,57,5693.373335,2H,5136922,right_foot,false,0.04126,"Næstved U19 - Næsby U19, 0 - 2",2021-06-05 12:30:00.000,,away,2,38331
2547875068,926845,88,64,5,38,346.776195,1H,5626333,right_foot,false,0.07273,"Næsby U19 - Kolding IF U19, 1 - 2",2025-05-16 18:00:00.000,,home,1,38331
2547875389,766313,93,51,25,34,1542.161316,1H,5626333,head_or_other,false,0.2043,"Næsby U19 - Kolding IF U19, 1 - 2",2025-05-16 18:00:00.000,,home,1,38331
2547875442,1116025,73,48,29,36,1784.953444,1H,5626333,left_foot,false,0.01562,"Næsby U19 - Kolding IF U19, 1 - 2",2025-05-16 18:00:00.000,,home,1,38331
2547875485,897263,94,62,32,38,1966.816747,1H,5626333,head_or_other,false,0.09476,"Næsby U19 - Kolding IF U19, 1 - 2",2025-05-16 18:00:00.000,,home,1,38331
2547875549,846741,83,30,36,55,2223.641906,1H,5626333,right_foot,false,0.03807,"Næsby U19 - Kolding IF U19, 1 - 2",2025-05-16 18:00:00.000,,home,1,38331
2547875790,1094888,89,50,50,19,3086.702498,2H,5626333,right_foot,false,0.3481,"Næsby U19 - Kolding IF U19, 1 - 2",2025-05-16 18:00:00.000,,home,1,38331
2547876021,905480,88,74,62,7,3794.891696,2H,5626333,right_foot,false,0.03535,"Næsby U19 - Kolding IF U19, 1 - 2",2025-05-16 18:00:00.000,,home,1,38331
2547876103,926845,88,48,67,23,4110.517798,2H,5626333,left_foot,true,0.2362,"Næsby U19 - Kolding IF U19, 1 - 2",2025-05-16 18:00:00.000,,home,1,38331
2547876224,822496,92,46,76,14,4641.330859,2H,5626333,right_foot,false,0.4531,"Næsby U19 - Kolding IF U19, 1 - 2",2025-05-16 18:00:00.000,,home,1,38331
2547876277,1094888,88,58,77,50,4737.382046,2H,5626333,left_foot,false,0.1733,"Næsby U19 - Kolding IF U19, 1 - 2",2025-05-16 18:00:00.000,,home,1,38331
2547876429,813420,87,56,89,8,5415.363769,2H,5626333,left_foot,false,0.03016,"Næsby U19 - Kolding IF U19, 1 - 2",2025-05-16 18:00:00.000,,home,1,38331
2547876484,926845,91,40,92,35,5622.000341,2H,5626333,left_foot,false,0.1397,"Næsby U19 - Kolding IF U19, 1 - 2",2025-05-16 18:00:00.000,,home,1,38331
1646257785,661131,87,15,25,10,1511.986367,1H,5364875,right_foot,true,0.1406,"Næsby U19 - Hobro IK U19, 2 - 1",2023-05-13 12:00:00.000,,home,2,38331
1646257801,624728,72,27,27,40,1661.394889,1H,5364875,right_foot,false,0.0146,"Næsby U19 - Hobro IK U19, 2 - 1",2023-05-13 12:00:00.000,,home,2,38331
1646257853,846773,88,69,30,20,1821.281848,1H,5364875,right_foot,false,0.03782,"Næsby U19 - Hobro IK U19, 2 - 1",2023-05-13 12:00:00.000,,home,2,38331
1646257871,678965,90,44,30,55,1856.361333,1H,5364875,head_or_other,false,0.05168,"Næsby U19 - Hobro IK U19, 2 - 1",2023-05-13 12:00:00.000,,home,2,38331
1646257938,846772,92,50,34,56,2097.179659,1H,5364875,head_or_other,true,0.1609,"Næsby U19 - Hobro IK U19, 2 - 1",2023-05-13 12:00:00.000,,home,2,38331
1646258101,623254,84,66,44,13,2654.248022,1H,5364875,right_foot,false,0.07291,"Næsby U19 - Hobro IK U19, 2 - 1",2023-05-13 12:00:00.000,,home,2,38331
1646258259,661131,82,33,50,35,3136.683154,2H,5364875,right_foot,false,0.06617,"Næsby U19 - Hobro IK U19, 2 - 1",2023-05-13 12:00:00.000,,home,2,38331
1646258285,661131,72,50,53,8,3289.214942,2H,5364875,right_foot,false,0.0008118,"Næsby U19 - Hobro IK U19, 2 - 1",2023-05-13 12:00:00.000,,home,2,38331
1646258565,624728,74,40,67,8,4129.456171,2H,5364875,right_foot,false,0.008281,"Næsby U19 - Hobro IK U19, 2 - 1",2023-05-13 12:00:00.000,,home,2,38331
1646258588,846773,86,53,68,12,4193.324711,2H,5364875,left_foot,false,0.1191,"Næsby U19 - Hobro IK U19, 2 - 1",2023-05-13 12:00:00.000,,home,2,38331
1646258852,620953,90,59,80,5,4906.313943,2H,5364875,left_foot,false,0.01792,"Næsby U19 - Hobro IK U19, 2 - 1",2023-05-13 12:00:00.000,,home,2,38331
1577115052,846773,95,33,5,3,304.945927,1H,5364826,right_foot,false,0.07178,"HB Køge U19 - Næsby U19, 1 - 1",2023-03-18 16:00:00.000,,away,1,38331
1577115059,661131,94,39,5,58,359.563862,1H,5364826,head_or_other,false,0.155,"HB Køge U19 - Næsby U19, 1 - 1",2023-03-18 16:00:00.000,,away,1,38331
1577115113,817108,82,66,7,9,430.829695,1H,5364826,right_foot,false,0.03363,"HB Køge U19 - Næsby U19, 1 - 1",2023-03-18 16:00:00.000,,away,1,38331
1577115521,846773,91,54,32,8,1929.322095,1H,5364826,right_foot,true,0.5642,"HB Køge U19 - Næsby U19, 1 - 1",2023-03-18 16:00:00.000,,away,1,38331
1577115736,817108,78,0,42,49,2570.606851,1H,5364826,left_foot,false,0.1173,"HB Køge U19 - Næsby U19, 1 - 1",2023-03-18 16:00:00.000,,away,1,38331
1577116117,817108,85,50,58,26,3599.443382,2H,5364826,left_foot,false,0.07353,"HB Køge U19 - Næsby U19, 1 - 1",2023-03-18 16:00:00.000,,away,1,38331
1122762077,681276,81,34,3,39,220.802708,1H,5245600,right_foot,false,0.03306,"Næsby U19 - B 93 U19, 3 - 2",2021-11-13 12:00:00.000,,home,3,38331
1122762094,681276,89,51,4,34,275.08694,1H,5245600,right_foot,false,0.3239,"Næsby U19 - B 93 U19, 3 - 2",2021-11-13 12:00:00.000,,home,3,38331
1122762097,681223,83,48,4,37,278.704131,1H,5245600,right_foot,false,0.2326,"Næsby U19 - B 93 U19, 3 - 2",2021-11-13 12:00:00.000,,home,3,38331
1122762268,578578,79,27,12,3,724.63904,1H,5245600,right_foot,false,0.02781,"Næsby U19 - B 93 U19, 3 - 2",2021-11-13 12:00:00.000,,home,3,38331
1122762464,578578,91,34,20,3,1204.914048,1H,5245600,left_foot,true,0.06567,"Næsby U19 - B 93 U19, 3 - 2",2021-11-13 12:00:00.000,,home,3,38331
1122762540,681276,79,40,23,29,1410.01307,1H,5245600,right_foot,false,0.06819,"Næsby U19 - B 93 U19, 3 - 2",2021-11-13 12:00:00.000,,home,3,38331
1122762593,681276,93,56,26,7,1568.271913,1H,5245600,right_foot,false,0.2624,"Næsby U19 - B 93 U19, 3 - 2",2021-11-13 12:00:00.000,,home,3,38331
1122762703,681276,85,29,31,26,1887.305548,1H,5245600,right_foot,false,0.04194,"Næsby U19 - B 93 U19, 3 - 2",2021-11-13 12:00:00.000,,home,3,38331
1122762750,681276,93,48,33,17,1998.388759,1H,5245600,right_foot,false,0.298,"Næsby U19 - B 93 U19, 3 - 2",2021-11-13 12:00:00.000,,home,3,38331
1122762842,578578,93,33,37,6,2227.34942,1H,5245600,right_foot,false,0.07185,"Næsby U19 - B 93 U19, 3 - 2",2021-11-13 12:00:00.000,,home,3,38331
1122762888,766640,84,44,38,39,2320.396338,1H,5245600,left_foot,false,0.1357,"Næsby U19 - B 93 U19, 3 - 2",2021-11-13 12:00:00.000,,home,3,38331
1122762998,578578,77,26,45,7,2708.360007,1H,5245600,right_foot,false,0.01182,"Næsby U19 - B 93 U19, 3 - 2",2021-11-13 12:00:00.000,,home,3,38331
1122763037,678966,81,22,46,19,2780.480344,1H,5245600,right_foot,false,0.00743,"Næsby U19 - B 93 U19, 3 - 2",2021-11-13 12:00:00.000,,home,3,38331
1122763168,681223,86,51,47,51,3055.542396,2H,5245600,right_foot,false,0.154,"Næsby U19 - B 93 U19, 3 - 2",2021-11-13 12:00:00.000,,home,3,38331
1122763307,609090,94,36,52,42,3346.089008,2H,5245600,right_foot,true,0.1724,"Næsby U19 - B 93 U19, 3 - 2",2021-11-13 12:00:00.000,,home,3,38331
1122763482,609090,86,72,59,58,3782.749133,2H,5245600,right_foot,false,0.04568,"Næsby U19 - B 93 U19, 3 - 2",2021-11-13 12:00:00.000,,home,3,38331
1122763529,609090,95,46,64,4,4028.480803,2H,5245600,head_or_other,false,0.211,"Næsby U19 - B 93 U19, 3 - 2",2021-11-13 12:00:00.000,,home,3,38331
1122763579,620952,82,34,69,23,4347.098951,2H,5245600,left_foot,false,0.1282,"Næsby U19 - B 93 U19, 3 - 2",2021-11-13 12:00:00.000,,home,3,38331
1122763761,579792,80,56,90,51,5635.348939,2H,5245600,left_foot,false,0.08067,"Næsby U19 - B 93 U19, 3 - 2",2021-11-13 12:00:00.000,,home,3,38331
1122763777,609090,89,55,92,27,5731.270297,2H,5245600,head_or_other,false,0.1263,"Næsby U19 - B 93 U19, 3 - 2",2021-11-13 12:00:00.000,,home,3,38331
1122763795,661129,89,63,93,31,5795.053197,2H,5245600,right_foot,true,0.1378,"Næsby U19 - B 93 U19, 3 - 2",2021-11-13 12:00:00.000,,home,3,38331
2215019954,623254,76,59,6,43,411.789338,1H,5485783,right_foot,false,0.001736,"Næsby U19 - Kolding IF U19, 2 - 2 (P)",2024-06-08 12:00:00.000,,home,2,38331
2215020079,624758,80,72,13,48,836.457996,1H,5485783,right_foot,true,0.01754,"Næsby U19 - Kolding IF U19, 2 - 2 (P)",2024-06-08 12:00:00.000,,home,2,38331
2215020488,817108,94,62,38,28,2316.483361,1H,5485783,left_foot,false,0.1811,"Næsby U19 - Kolding IF U19, 2 - 2 (P)",2024-06-08 12:00:00.000,,home,2,38331
2215020609,709266,94,54,42,39,2567.970063,1H,5485783,head_or_other,true,0.2166,"Næsby U19 - Kolding IF U19, 2 - 2 (P)",2024-06-08 12:00:00.000,,home,2,38331
2215020964,769945,85,38,53,29,3390.574888,2H,5485783,left_foot,false,0.5216,"Næsby U19 - Kolding IF U19, 2 - 2 (P)",2024-06-08 12:00:00.000,,home,2,38331
2215021093,624758,74,52,59,28,3749.61061,2H,5485783,left_foot,false,0.04705,"Næsby U19 - Kolding IF U19, 2 - 2 (P)",2024-06-08 12:00:00.000,,home,2,38331
2215021114,766653,74,40,60,2,3783.068759,2H,5485783,right_foot,false,0.01668,"Næsby U19 - Kolding IF U19, 2 - 2 (P)",2024-06-08 12:00:00.000,,home,2,38331
2215021315,766651,87,54,71,25,4466.266337,2H,5485783,head_or_other,false,0.05052,"Næsby U19 - Kolding IF U19, 2 - 2 (P)",2024-06-08 12:00:00.000,,home,2,38331
2215021325,962683,85,61,71,53,4494.895319,2H,5485783,left_foot,false,0.1416,"Næsby U19 - Kolding IF U19, 2 - 2 (P)",2024-06-08 12:00:00.000,,home,2,38331
2215021451,769941,69,54,76,16,4757.938208,2H,5485783,right_foot,false,0.001821,"Næsby U19 - Kolding IF U19, 2 - 2 (P)",2024-06-08 12:00:00.000,,home,2,38331
2215021525,962683,82,50,79,7,4928.092861,2H,5485783,right_foot,false,0.197,"Næsby U19 - Kolding IF U19, 2 - 2 (P)",2024-06-08 12:00:00.000,,home,2,38331
2215022021,817108,90,50,120,11,6098.6888,P,5485783,right_foot,true,,"Næsby U19 - Kolding IF U19, 2 - 2 (P)",2024-06-08 12:00:00.000,,home,2,38331
2215022022,962683,90,50,121,40,6187.077315,P,5485783,right_foot,true,,"Næsby U19 - Kolding IF U19, 2 - 2 (P)",2024-06-08 12:00:00.000,,home,2,38331
2215022024,678654,90,50,122,48,6255.183293,P,5485783,right_foot,true,,"Næsby U19 - Kolding IF U19, 2 - 2 (P)",2024-06-08 12:00:00.000,,home,2,38331
2215022026,766651,90,50,124,9,6336.431923,P,5485783,right_foot,true,,"Næsby U19 - Kolding IF U19, 2 - 2 (P)",2024-06-08 12:00:00.000,,home,2,38331
241325999,496094,67,27,4,18,429.043707,1H,2662753,right_foot,false,0.002355,"Næsby U19 - Roskilde U19, 5 - 1",2018-04-07 12:00:00.000,,home,5,38331
241326094,449174,70,56,9,38,749.04405,1H,2662753,right_foot,false,0.03583,"Næsby U19 - Roskilde U19, 5 - 1",2018-04-07 12:00:00.000,,home,5,38331
241326206,449689,94,44,18,31,1282.026325,1H,2662753,head_or_other,false,0.1326,"Næsby U19 - Roskilde U19, 5 - 1",2018-04-07 12:00:00.000,,home,5,38331
241326560,450080,89,57,38,32,2483.760135,1H,2662753,head_or_other,false,0.05484,"Næsby U19 - Roskilde U19, 5 - 1",2018-04-07 12:00:00.000,,home,5,38331
241326676,449174,73,42,45,7,2878.301675,1H,2662753,right_foot,true,0.03586,"Næsby U19 - Roskilde U19, 5 - 1",2018-04-07 12:00:00.000,,home,5,38331
241326839,449174,89,41,50,19,3409.368932,2H,2662753,right_foot,false,0.274,"Næsby U19 - Roskilde U19, 5 - 1",2018-04-07 12:00:00.000,,home,5,38331
241326878,449174,88,59,52,56,3566.589613,2H,2662753,right_foot,true,0.1968,"Næsby U19 - Roskilde U19, 5 - 1",2018-04-07 12:00:00.000,,home,5,38331
241326884,449733,88,74,54,34,3664.419676,2H,2662753,right_foot,false,0.02463,"Næsby U19 - Roskilde U19, 5 - 1",2018-04-07 12:00:00.000,,home,5,38331
241326941,449174,83,72,60,15,4005.162291,2H,2662753,left_foot,false,0.01818,"Næsby U19 - Roskilde U19, 5 - 1",2018-04-07 12:00:00.000,,home,5,38331
241326953,449174,96,59,60,53,4043.501,2H,2662753,right_foot,true,0.5375,"Næsby U19 - Roskilde U19, 5 - 1",2018-04-07 12:00:00.000,,home,5,38331
241327065,449689,98,52,65,42,4332.07951,2H,2662753,left_foot,true,0.6817,"Næsby U19 - Roskilde U19, 5 - 1",2018-04-07 12:00:00.000,,home,5,38331
241327089,449693,96,29,67,47,4457.911689,2H,2662753,right_foot,false,0.01231,"Næsby U19 - Roskilde U19, 5 - 1",2018-04-07 12:00:00.000,,home,5,38331
241327121,449174,75,54,69,17,4547.638907,2H,2662753,right_foot,false,0.002249,"Næsby U19 - Roskilde U19, 5 - 1",2018-04-07 12:00:00.000,,home,5,38331
241327390,449677,72,52,83,40,5410.672298,2H,2662753,right_foot,false,0.00132,"Næsby U19 - Roskilde U19, 5 - 1",2018-04-07 12:00:00.000,,home,5,38331
241327471,449174,94,55,88,10,5680.192116,2H,2662753,right_foot,true,0.1712,"Næsby U19 - Roskilde U19, 5 - 1",2018-04-07 12:00:00.000,,home,5,38331
185939736,449174,89,69,6,59,450.227067,1H,2573577,right_foot,false,0.0504,"Roskilde U19 - Næsby U19, 2 - 2",2017-09-09 02:00:00.000,,away,2,38331
185939750,449174,74,58,7,31,482.340644,1H,2573577,right_foot,false,0.007254,"Roskilde U19 - Næsby U19, 2 - 2",2017-09-09 02:00:00.000,,away,2,38331
185939881,494816,91,50,18,46,1157.796862,1H,2573577,head_or_other,false,0.08751,"Roskilde U19 - Næsby U19, 2 - 2",2017-09-09 02:00:00.000,,away,2,38331
185939882,450080,98,38,18,48,1159.862814,1H,2573577,right_foot,false,0.3101,"Roskilde U19 - Næsby U19, 2 - 2",2017-09-09 02:00:00.000,,away,2,38331
185939931,449172,80,47,24,19,1490.534139,1H,2573577,right_foot,false,0.08707,"Roskilde U19 - Næsby U19, 2 - 2",2017-09-09 02:00:00.000,,away,2,38331
185940020,449174,92,37,31,34,1925.49114,1H,2573577,left_foot,false,0.2379,"Roskilde U19 - Næsby U19, 2 - 2",2017-09-09 02:00:00.000,,away,2,38331
185940433,449667,86,54,55,36,3504.90538,2H,2573577,right_foot,false,0.02232,"Roskilde U19 - Næsby U19, 2 - 2",2017-09-09 02:00:00.000,,away,2,38331
185940447,449698,90,28,56,28,3556.058159,2H,2573577,left_foot,true,0.05209,"Roskilde U19 - Næsby U19, 2 - 2",2017-09-09 02:00:00.000,,away,2,38331
185940553,449677,85,39,66,58,4186.249759,2H,2573577,left_foot,false,0.09075,"Roskilde U19 - Næsby U19, 2 - 2",2017-09-09 02:00:00.000,,away,2,38331
185940561,449693,72,48,67,50,4238.103046,2H,2573577,right_foot,false,0.003077,"Roskilde U19 - Næsby U19, 2 - 2",2017-09-09 02:00:00.000,,away,2,38331
185940669,449174,96,50,77,3,4791.929069,2H,2573577,right_foot,true,0.6369,"Roskilde U19 - Næsby U19, 2 - 2",2017-09-09 02:00:00.000,,away,2,38331
185940750,449310,92,70,86,4,5332.682865,2H,2573577,right_foot,false,0.1067,"Roskilde U19 - Næsby U19, 2 - 2",2017-09-09 02:00:00.000,,away,2,38331
185940783,449174,88,38,89,34,5542.75363,2H,2573577,right_foot,false,0.0208,"Roskilde U19 - Næsby U19, 2 - 2",2017-09-09 02:00:00.000,,away,2,38331
185940807,449174,93,44,92,0,5688.233755,2H,2573577,left_foot,false,0.5191,"Roskilde U19 - Næsby U19, 2 - 2",2017-09-09 02:00:00.000,,away,2,38331
532497250,449686,79,52,5,17,448.655928,1H,2277109,right_foot,false,0.04435,"Næsby U19 - Thisted U19, 3 - 1",2016-09-24 02:00:00.000,,home,3,38331
532497254,449655,94,55,5,47,478.021643,1H,2277109,head_or_other,false,0.08806,"Næsby U19 - Thisted U19, 3 - 1",2016-09-24 02:00:00.000,,home,3,38331
532497258,449653,80,46,6,24,515.020395,1H,2277109,left_foot,false,0.00424,"Næsby U19 - Thisted U19, 3 - 1",2016-09-24 02:00:00.000,,home,3,38331
532497362,449677,80,64,13,38,949.658492,1H,2277109,right_foot,false,0.01917,"Næsby U19 - Thisted U19, 3 - 1",2016-09-24 02:00:00.000,,home,3,38331
532497503,449673,69,48,24,29,1600.378878,1H,2277109,right_foot,false,0.02699,"Næsby U19 - Thisted U19, 3 - 1",2016-09-24 02:00:00.000,,home,3,38331
