PLAYER_WYID,SEASONNAME,TEAMNAME,MATCHES,MINUTESTAGGED,GOALS,YELLOWCARD,REDCARDS,PASSES,SUCCESSFULPASSES,PASSESTOFINALTHIRD,SUCCESSFULPASSESTOFINALTHIRD,FORWARDPASSES,SUCCESSFULFORWARDPASSES,TOUCHINBOX,ASSISTS,DUELS,DUELSWON,PROGRESSIVEPASSES,SUCCESSFULPROGRESSIVEPASSES
521070,2017/2018,Thisted U19,10,561,4,0,0,100,76,10,4,15,7,25,1,125,49,5,4
506857,2017/2018,Brøndby U19,22,1391,6,1,0,302,223,25,19,72,51,59,3,336,146,47,37
562551,2017/2018,Ringkøbing,11,609,2,0,0,163,120,24,14,51,32,9,0,161,64,26,17
448973,2017/2018,Lyngby U19,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521230,2017/2018,HIK U17,10,747,0,2,0,244,182,62,39,98,68,2,0,120,35,49,40
335697,2017/2018,Odder,7,630,1,1,0,149,118,19,11,60,41,9,0,60,19,34,19
449221,2017/2018,HB Køge U19,7,597,1,2,0,239,211,40,23,101,79,1,0,54,18,62,52
562548,2017/2018,Ringkøbing,15,1066,2,3,0,412,302,81,47,155,90,7,2,275,116,88,62
302918,2017/2018,Frem,2,57,0,0,0,26,23,4,2,10,7,0,0,12,7,5,4
449009,2017/2018,Lyngby U19,19,1610,8,2,0,332,228,56,23,120,69,58,3,477,196,54,35
519659,2017/2018,Roskilde U19,11,944,1,2,0,439,335,55,36,95,62,58,4,321,116,66,54
578030,2017/2018,Lyseng,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535631,2017/2018,Esbjerg U17,3,270,1,0,0,50,38,13,9,23,12,0,0,26,10,11,10
521268,2017/2018,HIK U19,22,1161,7,3,0,161,132,13,9,36,24,29,0,209,66,11,10
325688,2017/2018,HIK,11,823,0,3,0,209,160,14,11,39,31,51,5,275,113,26,22
535635,2017/2018,Esbjerg U19,10,305,1,0,0,69,42,14,6,28,15,8,2,59,26,15,12
56963,2017/2018,Hvidovre,14,812,5,2,0,275,188,62,37,112,72,19,2,248,84,57,39
519552,2017/2018,Næstved U17,10,900,0,2,0,238,178,31,14,140,88,0,0,19,9,82,45
522636,2017/2018,Horsens U19,3,69,0,1,0,18,13,5,3,7,5,0,0,19,6,5,5
569208,2017/2018,Greve,7,537,0,1,0,165,100,40,19,103,53,0,0,69,30,54,34
449311,2017/2018,AaB U19,9,561,0,0,0,185,159,25,17,57,42,3,1,46,11,27,18
224173,2017/2018,Marienlyst,10,896,0,1,0,256,211,46,26,109,80,1,0,114,38,49,35
523426,2017/2018,Helsingør U17,3,270,0,0,0,33,23,7,4,8,4,1,0,22,6,3,3
496597,2017/2018,Midtjylland U17,19,1154,2,0,0,439,321,87,61,201,128,11,1,204,65,107,75
449194,2017/2018,Holbæk B&I U19,10,412,0,0,0,65,43,8,3,25,14,0,1,51,10,19,9
498085,2017/2018,Hvidovre U19,17,1103,5,7,0,273,208,27,15,64,39,35,1,348,125,32,22
522697,2017/2018,AGF U17,26,1961,7,1,0,414,297,55,34,127,88,47,4,392,134,84,67
562450,2017/2018,Aarhus Fremad,10,679,1,1,0,387,329,69,39,142,100,6,0,191,94,68,51
450124,2017/2018,Vejle U17,12,1028,5,0,0,344,268,33,16,95,69,47,4,318,111,54,41
450176,2017/2018,Haderslev U17,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500662,2017/2018,HB Køge U17,8,355,2,0,0,45,25,10,5,16,8,6,0,90,35,10,6
270150,2017/2018,Dalum,10,900,0,2,0,287,203,74,37,153,92,1,0,130,51,95,58
522534,2017/2018,Haderslev U17,2,80,0,0,0,6,5,1,1,3,2,0,0,14,4,4,3
449280,2017/2018,Næsby U19,12,626,0,0,0,316,280,33,27,92,74,5,1,132,66,48,42
449513,2017/2018,Nordsjælland U17,13,1055,7,1,0,258,202,33,25,62,47,51,2,245,96,30,28
521687,2017/2018,HIK U17,10,708,3,1,0,177,132,13,8,40,25,30,1,260,88,19,12
452592,2017/2018,Midtjylland U17,16,1345,1,1,1,628,501,86,60,192,130,30,5,349,142,98,70
449091,2017/2018,AB U17,16,1098,3,3,0,254,181,36,23,65,44,34,3,300,100,47,38
562724,2017/2018,Lyseng,5,385,0,0,0,21,17,5,2,11,7,1,0,18,5,6,4
519544,2017/2018,Viborg U19,21,1743,0,3,0,641,450,120,70,267,180,10,0,353,154,178,143
449734,2017/2018,HB Køge U17,20,1675,1,4,0,421,300,75,46,180,111,13,2,349,100,96,56
562719,2017/2018,VSK Århus,9,810,0,0,0,116,99,11,6,63,48,0,0,5,4,35,28
449161,2017/2018,Esbjerg U19,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522627,2017/2018,Nykøbing U17,11,990,1,0,0,427,346,74,39,176,116,1,0,90,33,110,75
562304,2017/2018,Næstved U17,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449473,2017/2018,Silkeborg U19,22,1849,0,2,0,1037,766,165,98,396,262,18,3,513,208,254,189
523095,2017/2018,Holbæk B&I U17,4,159,0,0,0,30,21,2,0,8,4,4,0,20,5,8,6
519579,2017/2018,Næstved U17,13,485,0,0,0,96,63,20,9,31,15,2,1,81,36,23,13
542572,2017/2018,Thisted U17,15,1033,0,0,0,275,165,41,22,140,82,4,0,220,72,69,46
449337,2017/2018,Randers U19,12,369,1,0,0,67,49,13,10,28,17,0,0,79,29,21,15
544937,2017/2018,Brøndby U17,10,900,0,3,0,515,425,77,46,184,125,7,1,232,97,90,65
453297,2017/2018,Hvidovre U19,1,90,0,0,0,18,17,1,1,11,10,0,0,4,3,6,5
531715,2017/2018,Holbæk B&I U17,11,880,2,4,0,359,259,37,28,107,65,9,1,228,91,83,54
449136,2017/2018,B.93 U17,24,2160,9,5,0,718,581,158,115,293,219,24,2,319,133,159,142
521251,2017/2018,HIK U17,10,476,0,2,0,90,67,7,5,25,18,5,1,130,39,13,8
519663,2017/2018,Vejle U19,2,42,0,1,0,34,22,3,0,14,7,0,0,14,3,5,3
511343,2017/2018,Lyngby U19,11,901,0,0,1,303,271,16,5,127,100,0,0,6,3,38,27
400358,2017/2018,Midtjylland U19,21,1721,5,2,0,652,514,76,47,196,132,56,5,334,124,131,101
449302,2017/2018,AaB U19,20,1755,0,3,0,906,761,118,77,301,224,9,2,355,152,172,136
325958,2017/2018,Odder,7,603,5,1,0,79,55,4,4,14,7,14,0,166,60,2,2
544942,2017/2018,Nordsjælland U19,9,529,2,0,0,102,80,4,4,27,20,26,2,135,55,13,12
523115,2017/2018,Helsingør U17,4,360,0,0,0,100,86,6,3,56,44,0,0,6,5,22,14
449241,2017/2018,Brøndby U19,20,1122,8,5,0,397,280,80,49,142,91,25,2,320,153,79,64
449175,2017/2018,OB U19,19,1617,3,10,0,858,658,181,114,341,224,20,3,500,230,198,159
578271,2017/2018,Marienlyst,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
450190,2017/2018,Hvidovre U17,25,1848,6,2,0,562,435,96,61,212,141,31,4,353,139,109,80
570602,2017/2018,Næstved U17,1,90,0,0,0,11,8,3,1,5,3,0,0,6,1,4,3
450486,2017/2018,Viborg U17,4,193,0,0,0,66,51,9,6,21,16,6,0,62,9,11,9
449318,2017/2018,Næsby U17,15,584,1,0,0,69,53,10,6,25,16,9,0,100,40,11,10
521061,2017/2018,Thisted U17,24,2079,4,1,0,494,357,78,46,202,131,30,1,436,151,112,67
450168,2017/2018,Haderslev U17,17,1388,1,2,1,374,289,86,46,180,123,2,0,196,70,102,75
521054,2017/2018,Lyngby U17,20,1403,0,2,0,514,405,70,37,181,124,8,0,230,75,106,69
569207,2017/2018,Greve,6,455,1,0,0,109,72,32,18,60,37,3,0,53,20,42,32
454209,2017/2018,Viborg U19,16,850,1,0,0,258,190,29,17,85,53,16,0,189,92,43,28
561715,2017/2018,Vejle U17,8,461,2,0,0,173,133,40,27,67,41,3,0,123,49,33,22
449631,2017/2018,HIK,4,62,1,1,0,13,5,1,1,4,2,3,0,26,4,3,1
434294,2017/2018,AGF U19,20,1702,0,4,0,687,577,123,87,219,159,12,0,409,131,114,87
562662,2017/2018,Marienlyst,4,360,0,0,0,41,33,0,0,32,24,0,0,3,1,12,7
450080,2017/2018,Næsby U19,22,1152,1,2,0,556,464,78,56,197,148,18,0,267,105,110,84
562175,2017/2018,Thisted U17,8,267,2,0,0,34,24,7,5,10,6,5,0,59,12,7,7
552291,2017/2018,Nordsjælland U17,11,558,0,2,0,247,206,32,20,61,46,14,0,159,65,34,22
400364,2017/2018,OB U19,9,412,1,1,0,102,77,12,8,35,25,8,0,87,29,20,13
535630,2017/2018,Esbjerg U17,22,1773,11,0,0,283,162,58,29,104,56,63,4,519,210,59,41
562584,2017/2018,Næsby,10,784,1,2,0,307,190,64,31,121,59,10,2,127,34,87,62
449325,2017/2018,Randers U19,5,322,0,1,0,118,90,17,8,50,33,1,0,31,10,25,18
562790,2017/2018,Hillerød,1,14,0,0,0,5,3,0,0,3,1,0,0,4,0,0,0
620767,2017/2018,Hvidovre U17,13,1027,1,1,0,484,394,75,40,200,135,7,0,145,67,111,72
57108,2017/2018,Næsby,6,540,0,2,0,164,111,26,12,78,45,5,0,114,38,38,26
569696,2017/2018,Helsingør U17,1,90,0,0,0,19,15,2,0,12,9,0,0,0,0,3,2
449157,2017/2018,Næstved U19,2,103,0,0,0,20,16,5,3,9,6,0,0,15,5,6,5
519614,2017/2018,Viborg U17,3,72,0,0,0,11,8,1,1,5,4,0,0,7,3,1,1
562642,2017/2018,Brønshøj,11,990,2,4,0,464,323,89,61,214,140,18,3,176,87,150,109
562592,2017/2018,Næsby,12,751,4,2,0,128,99,12,7,16,9,28,1,267,80,3,2
476350,2017/2018,Brøndby U19,17,1424,1,3,1,821,723,82,45,342,267,9,0,197,89,129,96
346555,2017/2018,Esbjerg U19,5,430,3,3,0,124,90,20,15,33,24,19,1,140,56,18,18
519576,2017/2018,Viborg U17,7,630,0,0,0,127,120,1,1,49,43,0,0,7,3,12,7
522614,2017/2018,Nykøbing U17,21,1448,2,2,0,304,231,38,24,106,74,5,0,238,74,58,36
400347,2017/2018,Randers U19,4,174,0,0,0,62,37,14,7,35,18,0,0,65,17,24,12
448994,2017/2018,Lyngby U19,21,1778,3,5,0,653,483,120,71,246,155,26,2,322,105,137,94
535625,2017/2018,Esbjerg U19,18,1413,0,1,0,715,612,82,44,256,181,10,0,207,88,127,80
444455,2017/2018,Aarhus Fremad,11,834,1,1,0,302,212,52,30,128,77,14,2,164,60,91,64
519711,2017/2018,Roskilde U17,21,1471,2,1,0,402,303,57,42,139,102,24,2,319,133,105,78
496598,2017/2018,Slagelse B&I U17,18,1512,3,1,0,277,205,41,23,94,58,27,1,287,92,49,32
570408,2017/2018,Sydvest,1,6,0,0,0,3,3,0,0,0,0,0,0,2,0,0,0
258951,2017/2018,Kjellerup,14,1146,3,5,0,190,135,21,11,51,29,19,0,214,76,35,21
522609,2017/2018,Nykøbing U17,23,1819,1,5,0,291,177,50,22,111,60,20,0,278,129,79,55
449472,2017/2018,Nordsjælland U19,8,707,2,1,0,546,454,123,87,197,142,10,6,178,75,121,105
568633,2017/2018,Aarhus Fremad,13,1010,0,4,0,392,274,84,48,175,112,1,0,225,92,117,80
449158,2017/2018,Næstved U17,23,1773,6,5,0,356,249,57,33,100,60,21,2,296,92,75,54
135123,2017/2018,Marienlyst,11,721,2,1,0,154,108,31,15,55,30,14,0,112,29,23,16
12365,2017/2018,Sydvest,8,556,0,1,0,110,66,17,7,36,17,14,0,179,61,17,11
522697,2017/2018,AGF U19,1,9,0,0,0,2,1,1,1,2,1,0,0,1,0,2,1
449002,2017/2018,HIK U19,21,1799,1,5,0,888,741,184,135,320,243,6,3,445,159,185,153
56185,2017/2018,Marienlyst,12,1030,0,1,0,303,240,41,23,88,57,4,1,174,77,52,38
449299,2017/2018,AaB U19,8,581,3,0,0,121,85,15,12,32,23,16,0,140,40,22,17
347369,2017/2018,Vejle U19,10,852,5,4,0,212,162,22,16,55,38,28,3,260,91,37,26
496602,2017/2018,Lyngby U17,13,860,0,0,0,325,291,19,7,95,69,5,1,78,30,38,23
361122,2017/2018,VSK Århus,2,53,0,0,0,7,7,3,3,4,4,1,0,2,1,3,3
452562,2017/2018,HIK,8,425,0,0,0,232,184,24,11,73,47,6,0,104,48,37,20
566431,2017/2018,Nordsjælland U17,1,39,0,1,0,9,6,0,0,1,0,0,0,7,3,1,0
449190,2017/2018,Brøndby U17,6,540,1,1,0,361,308,54,35,142,104,6,0,53,31,75,55
412015,2017/2018,AB,9,623,0,4,0,265,202,55,32,107,66,3,0,134,46,64,51
521031,2017/2018,Slagelse B&I U17,17,1266,0,0,0,182,126,38,26,109,70,2,0,159,39,59,39
450500,2017/2018,Thisted U19,17,1457,2,2,0,467,387,66,42,159,110,6,0,240,86,65,45
450210,2017/2018,Roskilde U19,12,981,1,2,0,479,344,101,53,236,147,2,1,112,41,138,83
523467,2017/2018,AB U17,3,126,0,0,0,20,14,2,2,7,4,1,0,41,6,2,1
579463,2017/2018,Nordsjælland U17,14,1179,1,0,0,873,752,121,63,305,214,6,1,139,55,135,99
472616,2017/2018,Roskilde U19,6,109,0,0,0,35,24,3,1,15,10,0,0,30,11,6,4
449474,2017/2018,SønderjyskE U19,21,1732,6,5,0,673,457,155,84,327,197,23,9,397,155,167,135
566010,2017/2018,Holbæk B&I U17,7,507,0,1,0,174,135,26,11,55,30,0,0,86,26,20,9
449517,2017/2018,AGF U19,16,1198,0,3,0,408,324,72,46,158,104,9,0,246,89,88,66
519327,2017/2018,Randers U17,6,241,0,1,0,16,10,2,1,5,2,0,0,24,8,3,2
453295,2017/2018,OB U19,9,466,0,2,0,228,196,32,20,81,56,1,0,114,46,37,26
449444,2017/2018,Sønderjyske U19,21,1652,0,1,1,638,484,144,64,304,185,15,0,190,92,154,118
450079,2017/2018,OB U17,23,1815,16,4,1,319,219,79,52,127,85,28,1,408,156,92,65
562715,2017/2018,B.93,2,145,0,0,0,35,22,4,0,8,3,5,0,32,12,6,2
450169,2017/2018,SønderjyskE U19,23,1526,14,0,0,264,205,24,13,65,42,60,3,448,137,44,36
450112,2017/2018,Horsens U19,9,487,0,0,0,167,132,32,18,58,35,3,0,96,36,28,19
519712,2017/2018,Roskilde U19,1,18,1,0,0,5,5,1,1,1,1,1,0,5,2,1,1
545855,2017/2018,Jammerbugt,9,761,0,2,0,283,207,34,20,118,82,3,3,106,37,75,51
56115,2017/2018,AB,11,709,3,0,0,82,59,8,3,24,15,23,2,157,48,12,9
568269,2017/2018,Hvidovre U17,3,270,0,0,0,37,31,0,0,11,6,0,0,2,1,6,3
579299,2017/2018,Vejle U17,2,129,1,0,0,10,7,0,0,3,3,1,0,13,3,1,1
449435,2017/2018,SønderjyskE U19,24,1733,21,3,0,293,209,20,10,76,48,104,5,586,254,35,33
521690,2017/2018,HIK U17,19,998,2,3,0,318,258,56,39,116,88,7,0,245,97,58,45
519678,2017/2018,HB Køge U17,2,180,0,0,0,15,13,0,0,8,7,0,0,0,0,3,1
548454,2017/2018,Thisted U17,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523441,2017/2018,Helsingør U17,21,1269,5,0,0,277,199,33,21,94,69,34,5,211,69,77,62
562765,2017/2018,Dalum,9,588,4,2,0,120,94,12,6,33,26,14,0,182,59,16,13
519567,2017/2018,København U17,5,450,0,0,0,134,124,2,1,74,65,0,0,8,5,14,6
562577,2017/2018,Næsby,4,198,0,0,0,71,63,4,2,16,12,0,0,34,13,8,3
543966,2017/2018,Vejle U17,6,328,0,0,0,58,43,9,3,11,6,9,0,67,18,6,2
522628,2017/2018,Nykøbing U17,4,118,1,0,0,11,5,2,0,3,1,1,0,5,3,2,1
534007,2017/2018,Slagelse B&I U17,9,810,0,0,0,146,118,13,5,83,59,0,0,7,7,43,32
562681,2017/2018,Marienlyst,11,795,0,2,0,141,111,8,4,20,15,14,0,142,31,9,8
521077,2017/2018,Lyngby U17,7,162,0,0,0,20,17,1,1,5,4,2,0,30,6,5,5
453345,2017/2018,Silkeborg U19,2,46,0,0,0,38,32,7,7,10,8,1,0,14,3,16,14
502290,2017/2018,HIK U19,2,138,0,0,0,33,29,4,3,8,7,3,0,22,8,4,4
449787,2017/2018,København U17,12,829,8,2,0,168,132,25,17,49,30,22,1,129,45,24,20
450031,2017/2018,Avarta,13,1114,0,4,0,492,418,84,58,227,176,6,0,219,82,131,99
519585,2017/2018,Esbjerg U17,16,676,0,0,0,97,62,19,12,41,25,4,1,119,29,23,14
498958,2017/2018,Hvidovre U17,18,1324,0,5,0,415,321,73,36,189,127,5,0,175,44,118,85
494022,2017/2018,SønderjyskE U19,18,812,4,1,0,247,161,34,19,84,48,27,4,197,71,59,43
548464,2017/2018,Haderslev U17,16,1440,0,0,0,219,168,16,6,149,102,0,0,20,13,71,53
449763,2017/2018,Lyngby U19,8,720,0,2,0,419,357,56,35,162,113,4,0,115,39,78,55
563171,2017/2018,B.93 U17,9,412,1,0,0,59,41,8,2,22,13,8,2,40,11,6,5
450091,2017/2018,Vejle U19,14,1260,0,0,0,264,207,12,6,152,102,0,0,20,15,64,38
522664,2017/2018,AaB U17,7,237,0,1,0,62,39,9,1,23,10,0,0,49,10,13,8
530528,2017/2018,Thisted U19,10,900,0,0,0,102,77,3,0,57,39,0,0,4,3,26,12
57001,2017/2018,Aarhus Fremad,10,757,0,3,0,510,433,94,64,237,183,1,0,117,46,143,120
544926,2017/2018,AaB U17,23,2006,3,5,1,1026,873,213,137,482,365,23,0,276,140,250,203
570798,2017/2018,Lyseng,1,20,0,0,0,4,4,0,0,2,2,0,0,1,0,1,1
562225,2017/2018,Nordsjælland U17,7,630,0,0,0,261,232,9,3,129,104,0,0,14,9,48,24
361098,2017/2018,VSK Århus,7,452,1,1,0,69,57,9,7,24,20,8,0,84,26,13,13
522695,2017/2018,AGF U17,14,1053,0,1,0,365,289,62,41,132,91,5,0,164,56,57,40
565059,2017/2018,Lyngby U19,4,55,0,0,0,5,4,1,1,2,1,2,0,11,1,0,0
522605,2017/2018,Næsby U17,23,1152,5,0,0,169,118,21,16,45,30,18,0,182,63,38,24
521322,2017/2018,SønderjyskE U19,10,635,1,0,0,211,165,46,28,94,61,5,1,77,33,55,41
519597,2017/2018,Holbæk B&I U17,7,313,2,0,0,32,24,3,2,9,7,8,0,57,14,3,2
449279,2017/2018,HIK U19,1,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
568634,2017/2018,Aarhus Fremad,4,194,0,0,0,50,38,9,4,18,10,4,0,42,16,11,8
449603,2017/2018,Roskilde U19,16,1177,0,1,0,490,417,60,32,180,137,0,0,133,45,88,61
450071,2017/2018,OB U19,10,229,0,2,0,80,63,21,14,36,24,1,0,67,22,25,18
562734,2017/2018,Lyseng,6,353,0,0,0,29,24,3,3,5,5,7,0,32,12,6,6
521267,2017/2018,Midtjylland U19,17,1271,3,2,0,486,335,76,41,174,108,21,1,369,152,129,94
449596,2017/2018,Roskilde U19,18,1247,6,1,0,252,199,20,12,46,28,41,2,308,107,24,15
449036,2017/2018,Randers U19,2,180,0,0,0,76,55,8,3,44,26,0,0,36,10,28,16
498424,2017/2018,HB Køge U19,7,552,0,0,0,326,275,45,27,108,78,1,1,126,56,57,49
214394,2017/2018,Brønshøj,10,548,1,0,1,149,113,16,10,40,26,10,1,153,69,23,14
519719,2017/2018,Roskilde U17,22,1574,0,2,1,588,516,69,46,218,174,5,0,245,88,101,81
448986,2017/2018,Lyngby U19,16,1440,1,1,0,820,688,121,64,314,219,18,0,214,86,166,112
400349,2017/2018,Midtjylland U19,19,1674,1,2,0,786,642,155,98,355,257,15,0,281,122,195,154
250396,2017/2018,Dalum,3,270,0,1,0,69,57,5,4,27,22,5,0,52,20,19,14
449269,2017/2018,B 93 U19,5,394,2,1,0,141,108,27,19,38,24,9,1,87,27,25,18
519640,2017/2018,Viborg U17,7,330,1,0,0,109,88,11,8,18,12,8,1,39,13,19,17
450134,2017/2018,Vejle U19,3,270,0,0,0,70,62,6,5,14,12,6,0,84,27,8,7
519615,2017/2018,Næstved U17,13,656,0,1,0,139,102,22,11,50,35,3,0,201,61,31,23
449264,2017/2018,Brøndby U17,25,2102,4,0,0,545,369,81,43,220,124,29,0,381,152,134,76
517846,2017/2018,Kolding IF,11,740,1,1,0,212,156,25,15,61,42,17,2,177,69,43,35
519626,2017/2018,Viborg U17,20,922,7,1,0,156,102,15,8,36,17,41,1,174,66,18,10
270158,2017/2018,Sydvest,10,900,0,3,0,312,249,44,29,99,63,2,0,229,65,62,43
563046,2017/2018,Viborg U17,10,771,8,1,0,139,101,12,10,24,19,35,2,204,91,15,12
569846,2017/2018,Lyngby U17,1,90,0,0,0,38,31,1,1,12,9,5,0,32,13,6,4
567070,2017/2018,Haderslev U17,2,41,0,0,0,1,0,0,0,1,0,0,0,2,2,0,0
502818,2017/2018,Hillerød,12,1053,3,0,0,473,388,74,55,145,109,15,1,198,70,72,57
449082,2017/2018,Thisted U17,10,865,7,3,0,199,144,36,21,86,55,35,0,223,96,41,34
562470,2017/2018,Aarhus Fremad,13,1057,1,3,0,544,403,98,54,160,84,26,1,272,118,83,61
449791,2017/2018,Roskilde U17,23,1974,21,1,1,463,301,59,24,140,85,90,5,400,191,103,81
453284,2017/2018,HB Køge U19,13,1110,5,0,0,660,495,81,50,247,160,62,4,278,99,156,115
449268,2017/2018,B.93,7,536,0,1,0,146,118,20,14,43,30,5,0,116,40,28,21
449726,2017/2018,HB Køge U17,1,21,0,0,0,7,6,0,0,1,1,0,0,5,1,1,0
544236,2017/2018,Viborg U17,12,483,0,1,0,189,160,21,15,59,46,1,0,115,33,32,23
525651,2017/2018,AB U17,10,468,1,0,0,73,50,8,4,18,11,8,0,106,26,15,11
363242,2017/2018,SønderjyskE U19,24,2056,7,3,0,885,722,130,71,356,248,13,1,219,96,205,137
562531,2017/2018,Ringkøbing,13,1142,0,4,0,288,194,43,17,97,40,17,1,245,80,48,28
449363,2017/2018,AaB U19,7,411,0,1,0,183,164,14,9,78,62,1,0,73,32,30,21
400363,2017/2018,Næstved,9,315,0,1,0,177,145,18,11,44,30,7,1,102,37,19,16
56546,2017/2018,Skovshoved,11,967,4,1,1,251,175,36,14,52,34,31,1,227,69,41,27
449200,2017/2018,Holbæk B&I U19,15,1142,0,3,0,290,217,32,14,128,80,4,1,192,79,53,25
522659,2017/2018,Thisted U17,22,1152,1,2,0,131,98,15,12,36,27,15,0,176,50,22,13
519335,2017/2018,Randers U17,7,116,0,0,0,14,8,0,0,2,0,0,0,13,6,2,0
448923,2017/2018,AB,3,70,0,0,0,19,12,5,1,6,2,1,0,27,11,2,1
449210,2017/2018,Holbæk B&I U19,20,1370,2,1,0,434,344,79,48,140,89,3,2,223,76,76,57
380832,2017/2018,Middelfart,16,1160,3,1,0,364,252,44,24,95,52,52,1,380,121,40,31
449001,2017/2018,Lyngby U19,7,279,0,1,1,142,133,18,14,33,29,2,0,61,19,24,20
449127,2017/2018,B 93 U19,3,60,0,0,0,5,4,0,0,1,1,2,0,7,1,0,0
523121,2017/2018,Nordsjælland U17,8,337,0,0,0,128,97,26,18,50,33,1,0,92,32,30,26
523117,2017/2018,Nordsjælland U17,18,902,1,0,0,360,277,51,36,122,84,14,1,174,50,66,42
449159,2016/2017,Næstved U19,2,180,1,0,0,62,48,9,5,15,11,1,0,42,14,13,12
500736,2016/2017,AB U19,18,1445,4,4,0,617,529,112,75,189,141,8,0,253,104,112,88
449224,2016/2017,B 93 U19,16,1054,0,0,1,284,227,29,18,98,74,13,1,157,49,54,38
449132,2016/2017,B.93 U17,6,318,0,1,0,32,28,6,6,8,8,2,0,32,14,7,6
399557,2016/2017,Midtjylland U19,17,1174,0,1,0,492,387,111,72,232,162,15,1,158,63,127,100
449304,2016/2017,Næsby U17,13,1155,4,1,0,532,448,90,65,166,120,4,2,367,146,86,69
449475,2016/2017,Silkeborg U19,10,755,0,1,0,296,201,49,27,130,75,2,0,179,47,77,42
449278,2016/2017,Næsby U19,1,90,0,0,0,2,1,0,0,1,0,0,0,2,2,1,0
520318,2016/2017,Lyngby U19,19,1662,0,3,0,795,626,175,117,316,218,14,1,482,187,186,143
449677,2016/2017,Næsby U19,19,1614,0,4,0,731,620,147,111,224,161,4,0,359,129,123,101
448525,2016/2017,AGF U19,16,1249,0,3,0,392,315,71,38,172,122,6,1,244,97,82,63
449397,2016/2017,Randers U17,12,566,1,0,0,129,92,25,11,52,24,0,0,63,24,30,18
449641,2016/2017,HIK U19,9,655,0,0,0,114,98,8,4,71,57,0,0,13,7,40,30
424421,2016/2017,HB Køge U19,18,1620,6,3,0,642,528,112,80,198,140,22,1,349,156,106,79
450282,2016/2017,Svendborg U17,13,936,0,0,0,136,94,31,20,73,48,0,0,146,49,36,22
450129,2016/2017,Vejle U17,15,503,4,0,0,51,31,4,2,6,3,16,1,47,15,7,5
449144,2016/2017,B.93 U17,1,40,0,0,0,11,6,4,2,2,1,0,0,10,5,2,1
495121,2016/2017,B 93 U19,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453309,2016/2017,AGF U17,5,376,0,0,0,86,67,12,4,26,16,4,0,39,14,14,9
400349,2016/2017,Midtjylland U19,18,1389,2,3,0,580,463,119,60,274,186,6,0,169,78,132,103
479214,2016/2017,AGF U19,2,177,1,0,0,57,42,7,1,18,10,6,1,62,35,9,7
504547,2016/2017,Brøndby U17,1,25,0,0,0,7,5,1,1,2,1,0,0,0,0,2,1
449341,2016/2017,Esbjerg U19,14,723,0,1,0,298,239,49,28,138,103,2,0,137,38,83,66
449780,2016/2017,Nordsjælland U17,10,504,0,0,0,392,301,36,25,120,86,47,2,420,179,67,50
374129,2016/2017,Horsens U19,8,651,1,1,0,204,161,44,32,85,60,3,0,158,64,53,41
481823,2016/2017,HB Køge U19,8,120,2,0,0,28,20,2,2,6,4,3,2,36,14,3,3
450169,2016/2017,Haderslev U17,19,1602,14,2,0,334,221,44,24,113,73,55,1,576,224,61,45
450100,2016/2017,Vejle U17,11,604,0,0,0,173,133,25,14,56,37,4,0,181,74,32,23
495456,2016/2017,Holbæk B&I U17,5,312,2,0,0,67,48,3,1,19,12,7,1,65,28,4,3
480709,2016/2017,Viborg U17,6,426,0,0,0,247,205,41,24,120,92,0,0,47,22,56,39
399550,2016/2017,Midtjylland U17,13,1097,0,4,1,314,202,54,29,146,91,14,0,167,47,94,67
449261,2016/2017,B 93 U19,15,1289,1,3,0,526,434,95,65,176,120,12,0,187,74,103,84
453317,2016/2017,AGF U17,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449322,2016/2017,Næsby U17,6,211,0,0,0,48,43,2,1,25,21,1,0,14,5,12,10
544930,2016/2017,AaB U17,21,1351,0,0,0,691,585,89,49,267,194,2,0,130,55,128,90
478391,2016/2017,HIK U17,2,42,0,0,0,7,5,1,1,2,1,0,0,12,3,4,3
535638,2016/2017,Esbjerg U19,10,409,0,1,0,165,127,32,19,70,44,4,1,101,43,33,20
448519,2016/2017,Silkeborg U19,10,299,0,0,0,108,86,11,8,30,23,4,0,69,18,18,16
484930,2016/2017,AaB U19,3,270,0,0,0,46,38,2,2,34,27,0,0,3,1,15,9
